Store,Month,Day,Slot,Estimated Cleaning Time (minutes),Frequency
1363,4,Wednesday,16 hours,185,Quarterly
667,4,Wednesday,16 hours,181,Quarterly
1484,4,Thursday,16 hours,175,Quarterly
615,4,Thursday,16 hours,387,Monthly
75,4,Thursday,16 hours,198,Monthly
1049,4,Friday,16 hours,202,Quarterly
938,4,Friday,16 hours,179,Quarterly
1934,4,Friday,16 hours,237,Quarterly
1603,4,Friday,16 hours,156,Quarterly
1871,4,Friday,16 hours,183,Quarterly
1939,4,Monday,16 hours,191,Quarterly
1667,4,Monday,16 hours,166,Quarterly
1854,4,Monday,16 hours,220,Quarterly
1600,4,Monday,16 hours,275,Quarterly
1414,4,Tuesday,16 hours,194,Quarterly
1532,4,Tuesday,16 hours,230,Quarterly
1786,4,Tuesday,16 hours,191,Quarterly
1528,4,Tuesday,16 hours,232,Quarterly
1813,4,Wednesday,16 hours,211,Quarterly
1555,4,Wednesday,16 hours,272,Monthly
1401,4,Wednesday,16 hours,216,Quarterly
2006,4,Wednesday,16 hours,229,Quarterly
1981,4,Thursday,16 hours,223,Quarterly
812,4,Thursday,16 hours,220,Quarterly
1940,4,Thursday,16 hours,218,Quarterly
1022,4,Thursday,16 hours,197,Monthly
1772,4,Friday,16 hours,184,Quarterly
1858,4,Friday,16 hours,211,Quarterly
1290,4,Friday,16 hours,185,Quarterly
79,4,Friday,16 hours,194,Quarterly
1569,4,Monday,16 hours,260,Quarterly
441,4,Monday,16 hours,180,Quarterly
1272,4,Monday,16 hours,230,Quarterly
1187,4,Monday,16 hours,224,Quarterly
1931,4,Tuesday,16 hours,350,Quarterly
410,4,Tuesday,16 hours,208,Quarterly
1062,4,Tuesday,16 hours,329,Monthly
1826,4,Wednesday,16 hours,213,Quarterly
1795,4,Wednesday,16 hours,247,Quarterly
1203,4,Wednesday,16 hours,194,Quarterly
872,4,Wednesday,16 hours,284,Quarterly
1204,4,Thursday,16 hours,210,Quarterly
1498,4,Thursday,16 hours,197,Quarterly
1789,4,Thursday,16 hours,235,Monthly
1138,4,Thursday,16 hours,240,Monthly
1997,4,Friday,16 hours,241,Quarterly
1551,4,Friday,16 hours,261,Quarterly
1678,4,Friday,16 hours,236,Quarterly
319,4,Monday,16 hours,325,Monthly
2074,4,Monday,16 hours,232,Monthly
1884,4,Monday,16 hours,221,Monthly
1960,4,Tuesday,16 hours,315,Monthly
1756,5,Tuesday,16 hours,69,Monthly
1810,5,Tuesday,16 hours,60,Bi-monthly
1848,5,Tuesday,16 hours,253,Monthly
2169,5,Tuesday,16 hours,80,Bi-monthly
1200,5,Tuesday,16 hours,192,Monthly
1397,5,Tuesday,16 hours,140,Monthly
1558,5,Wednesday,16 hours,248,Monthly
1707,5,Wednesday,16 hours,217,Monthly
1776,5,Wednesday,16 hours,194,Monthly
2011,5,Wednesday,16 hours,159,Monthly
2080,5,Thursday,16 hours,150,Monthly
1775,5,Thursday,16 hours,155,Monthly
2081,5,Thursday,16 hours,0,Monthly
2106,5,Thursday,16 hours,131,Monthly
1711,5,Thursday,16 hours,0,Bi-monthly
1811,5,Thursday,16 hours,0,Bi-monthly
833,5,Thursday,16 hours,103,Bi-monthly
1145,5,Thursday,16 hours,284,Monthly
1740,5,Thursday,16 hours,110,Monthly
1976,5,Friday,16 hours,168,Monthly
1042,5,Friday,16 hours,148,Monthly
1985,5,Friday,16 hours,309,Monthly
1338,5,Friday,16 hours,98,Monthly
2041,5,Friday,16 hours,38,Bi-monthly
1971,5,Monday,16 hours,257,Monthly
1354,5,Monday,16 hours,116,Monthly
1324,5,Monday,16 hours,135,Bi-monthly
1828,5,Monday,16 hours,128,Monthly
1387,5,Monday,16 hours,130,Monthly
1670,5,Monday,16 hours,149,Monthly
1210,5,Tuesday,16 hours,143,Bi-monthly
586,5,Tuesday,16 hours,184,Bi-monthly
1111,5,Tuesday,16 hours,14,Bi-monthly
1268,5,Tuesday,16 hours,15,Bi-monthly
1358,5,Tuesday,16 hours,93,Bi-monthly
878,5,Tuesday,16 hours,31,Bi-monthly
1910,5,Tuesday,16 hours,265,Monthly
2033,5,Tuesday,16 hours,138,Bi-monthly
1285,5,Wednesday,16 hours,91,Bi-monthly
409,5,Wednesday,16 hours,221,Monthly
2058,5,Wednesday,16 hours,336,Monthly
270,5,Wednesday,16 hours,21,Bi-monthly
1846,5,Wednesday,16 hours,121,Monthly
1856,5,Wednesday,16 hours,21,Bi-monthly
1124,5,Thursday,16 hours,348,Monthly
743,5,Thursday,16 hours,71,Bi-monthly
1474,5,Thursday,16 hours,155,Bi-monthly
1127,5,Thursday,16 hours,43,Bi-monthly
1929,5,Thursday,16 hours,74,Bi-monthly
1244,5,Thursday,16 hours,86,Monthly
1380,5,Friday,16 hours,327,Monthly
1696,5,Friday,16 hours,24,Bi-monthly
591,5,Friday,16 hours,74,Bi-monthly
1917,5,Friday,16 hours,94,Bi-monthly
1329,5,Friday,16 hours,92,Monthly
1518,5,Friday,16 hours,26,Bi-monthly
1563,5,Friday,16 hours,148,Bi-monthly
1866,5,Monday,16 hours,252,Monthly
1924,5,Monday,16 hours,28,Bi-monthly
1218,5,Monday,16 hours,65,Bi-monthly
1561,5,Monday,16 hours,94,Monthly
1662,5,Monday,16 hours,91,Bi-monthly
1754,5,Monday,16 hours,130,Bi-monthly
485,5,Monday,16 hours,176,Monthly
1844,5,Tuesday,16 hours,129,Monthly
749,5,Tuesday,16 hours,94,Monthly
1402,5,Tuesday,16 hours,62,Bi-monthly
390,5,Tuesday,16 hours,58,Bi-monthly
1091,5,Tuesday,16 hours,64,Bi-monthly
397,5,Tuesday,16 hours,85,Bi-monthly
1893,5,Tuesday,16 hours,132,Bi-monthly
1857,5,Tuesday,16 hours,83,Bi-monthly
629,5,Tuesday,16 hours,100,Bi-monthly
467,5,Tuesday,16 hours,82,Bi-monthly
690,5,Wednesday,16 hours,148,Monthly
1376,5,Wednesday,16 hours,365,Monthly
1381,5,Wednesday,16 hours,34,Bi-monthly
122,5,Wednesday,16 hours,100,Bi-monthly
625,5,Wednesday,16 hours,84,Bi-monthly
1892,5,Wednesday,16 hours,58,Bi-monthly
1409,5,Wednesday,16 hours,35,Bi-monthly
555,5,Wednesday,16 hours,123,Bi-monthly
1148,5,Thursday,16 hours,155,Monthly
502,5,Thursday,16 hours,117,Bi-monthly
1245,5,Thursday,16 hours,96,Bi-monthly
1720,5,Thursday,16 hours,172,Bi-monthly
1299,5,Thursday,16 hours,170,Monthly
1213,5,Thursday,16 hours,71,Bi-monthly
403,5,Thursday,16 hours,164,Monthly
80,5,Friday,16 hours,184,Bi-monthly
1750,5,Friday,16 hours,258,Bi-monthly
573,5,Friday,16 hours,91,Bi-monthly
935,5,Friday,16 hours,70,Bi-monthly
1368,5,Friday,16 hours,88,Bi-monthly
1529,5,Friday,16 hours,116,Bi-monthly
768,5,Monday,16 hours,247,Monthly
1246,5,Monday,16 hours,126,Bi-monthly
1132,5,Monday,16 hours,152,Monthly
1977,5,Monday,16 hours,40,Monthly
1016,5,Monday,16 hours,149,Bi-monthly
545,5,Monday,16 hours,196,Bi-monthly
1467,5,Tuesday,16 hours,159,Monthly
471,5,Tuesday,16 hours,67,Bi-monthly
1859,5,Tuesday,16 hours,57,Bi-monthly
1923,5,Tuesday,16 hours,94,Bi-monthly
1243,5,Tuesday,16 hours,144,Bi-monthly
826,5,Tuesday,16 hours,107,Bi-monthly
2026,5,Tuesday,16 hours,83,Bi-monthly
1463,5,Tuesday,16 hours,94,Monthly
1715,5,Tuesday,16 hours,92,Bi-monthly
386,5,Wednesday,16 hours,211,Monthly
1504,5,Wednesday,16 hours,82,Bi-monthly
1506,5,Wednesday,16 hours,101,Bi-monthly
1833,5,Wednesday,16 hours,156,Bi-monthly
921,5,Wednesday,16 hours,116,Bi-monthly
1863,5,Wednesday,16 hours,64,Bi-monthly
1472,5,Wednesday,16 hours,95,Bi-monthly
1164,5,Thursday,16 hours,202,Monthly
1922,5,Thursday,16 hours,289,Monthly
805,5,Thursday,16 hours,75,Monthly
13,5,Thursday,16 hours,125,Bi-monthly
1589,5,Thursday,16 hours,203,Bi-monthly
1516,5,Friday,16 hours,196,Bi-monthly
1383,5,Friday,16 hours,96,Bi-monthly
978,5,Friday,16 hours,126,Bi-monthly
324,5,Friday,16 hours,107,Bi-monthly
428,5,Friday,16 hours,47,Bi-monthly
1352,5,Friday,16 hours,172,Bi-monthly
1364,5,Friday,16 hours,145,Bi-monthly
1096,5,Monday,16 hours,85,Bi-monthly
1458,5,Monday,16 hours,127,Bi-monthly
1515,5,Monday,16 hours,109,Bi-monthly
1452,5,Monday,16 hours,127,Bi-monthly
1969,5,Monday,16 hours,121,Monthly
781,5,Monday,16 hours,88,Bi-monthly
1900,5,Tuesday,16 hours,335,Monthly
1766,5,Tuesday,16 hours,297,Bi-monthly
719,5,Tuesday,16 hours,89,Bi-monthly
1389,5,Tuesday,16 hours,123,Bi-monthly
1499,5,Tuesday,16 hours,88,Bi-monthly
1067,5,Wednesday,16 hours,89,Bi-monthly
1737,5,Wednesday,16 hours,87,Bi-monthly
1838,5,Wednesday,16 hours,156,Bi-monthly
577,5,Wednesday,16 hours,150,Monthly
518,5,Wednesday,16 hours,173,Bi-monthly
1713,5,Wednesday,16 hours,225,Monthly
840,5,Thursday,16 hours,112,Bi-monthly
542,5,Thursday,16 hours,139,Bi-monthly
1907,5,Thursday,16 hours,193,Monthly
702,5,Thursday,16 hours,101,Bi-monthly
2136,5,Thursday,16 hours,174,Bi-monthly
1327,5,Thursday,16 hours,121,Bi-monthly
1761,5,Thursday,16 hours,93,Bi-monthly
1607,5,Friday,16 hours,117,Bi-monthly
1279,5,Friday,16 hours,152,Bi-monthly
1525,5,Friday,16 hours,129,Monthly
1090,5,Friday,16 hours,128,Bi-monthly
1078,5,Friday,16 hours,78,Bi-monthly
1152,5,Friday,16 hours,165,Bi-monthly
1242,5,Friday,16 hours,150,Bi-monthly
1486,5,Monday,16 hours,149,Monthly
1194,5,Monday,16 hours,120,Bi-monthly
1150,5,Monday,16 hours,132,Bi-monthly
1248,5,Monday,16 hours,184,Bi-monthly
1726,5,Monday,16 hours,92,Bi-monthly
305,5,Monday,16 hours,164,Bi-monthly
1258,5,Tuesday,16 hours,210,Bi-monthly
1444,5,Tuesday,16 hours,55,Monthly
1682,5,Tuesday,16 hours,149,Monthly
751,5,Tuesday,16 hours,125,Bi-monthly
584,5,Tuesday,16 hours,138,Bi-monthly
1885,5,Tuesday,16 hours,163,Bi-monthly
1488,5,Wednesday,16 hours,136,Monthly
1912,5,Wednesday,16 hours,118,Bi-monthly
333,5,Wednesday,16 hours,158,Monthly
817,5,Wednesday,16 hours,119,Bi-monthly
972,5,Wednesday,16 hours,89,Bi-monthly
1882,5,Wednesday,16 hours,89,Bi-monthly
1335,5,Wednesday,16 hours,125,Bi-monthly
1594,5,Wednesday,16 hours,83,Bi-monthly
685,5,Thursday,16 hours,141,Bi-monthly
1894,5,Thursday,16 hours,140,Bi-monthly
603,5,Thursday,16 hours,143,Bi-monthly
1369,5,Thursday,16 hours,108,Bi-monthly
1796,5,Thursday,16 hours,141,Bi-monthly
1702,5,Thursday,16 hours,81,Monthly
556,5,Thursday,16 hours,128,Bi-monthly
1151,5,Friday,16 hours,133,Bi-monthly
1393,5,Friday,16 hours,110,Bi-monthly
1906,5,Friday,16 hours,141,Bi-monthly
2148,5,Friday,16 hours,132,Bi-monthly
733,5,Friday,16 hours,228,Bi-monthly
1966,5,Friday,16 hours,83,Bi-monthly
2018,5,Monday,16 hours,179,Bi-monthly
1660,5,Monday,16 hours,121,Bi-monthly
1533,5,Monday,16 hours,155,Bi-monthly
2057,5,Monday,16 hours,105,Bi-monthly
334,5,Monday,16 hours,120,Bi-monthly
1752,5,Monday,16 hours,132,Bi-monthly
10,5,Tuesday,16 hours,220,Monthly
779,5,Tuesday,16 hours,105,Bi-monthly
1483,5,Tuesday,16 hours,85,Bi-monthly
1888,5,Tuesday,16 hours,163,Bi-monthly
2042,5,Tuesday,16 hours,164,Bi-monthly
1517,5,Tuesday,16 hours,128,Bi-monthly
1574,5,Wednesday,16 hours,168,Bi-monthly
630,5,Wednesday,16 hours,106,Bi-monthly
1160,5,Wednesday,16 hours,132,Bi-monthly
1442,5,Wednesday,16 hours,115,Bi-monthly
1237,5,Wednesday,16 hours,140,Bi-monthly
1440,5,Wednesday,16 hours,138,Bi-monthly
1576,5,Wednesday,16 hours,142,Bi-monthly
169,5,Thursday,16 hours,128,Bi-monthly
561,5,Thursday,16 hours,125,Bi-monthly
933,5,Thursday,16 hours,233,Monthly
1548,5,Thursday,16 hours,173,Monthly
1615,5,Thursday,16 hours,163,Bi-monthly
414,5,Thursday,16 hours,107,Bi-monthly
539,5,Friday,16 hours,147,Bi-monthly
1511,5,Friday,16 hours,117,Bi-monthly
1664,5,Friday,16 hours,110,Bi-monthly
1433,5,Friday,16 hours,141,Bi-monthly
1688,5,Friday,16 hours,219,Bi-monthly
1760,5,Friday,16 hours,111,Bi-monthly
1580,5,Monday,16 hours,131,Bi-monthly
1666,5,Monday,16 hours,133,Bi-monthly
482,5,Monday,16 hours,102,Bi-monthly
1834,5,Monday,16 hours,120,Bi-monthly
965,5,Monday,16 hours,213,Bi-monthly
1270,5,Monday,16 hours,132,Bi-monthly
308,5,Monday,16 hours,115,Monthly
671,5,Tuesday,16 hours,151,Monthly
1461,5,Tuesday,16 hours,198,Monthly
1424,5,Tuesday,16 hours,150,Bi-monthly
461,5,Tuesday,16 hours,163,Bi-monthly
1144,5,Tuesday,16 hours,163,Bi-monthly
1367,5,Tuesday,16 hours,125,Monthly
664,5,Wednesday,16 hours,196,Monthly
825,5,Wednesday,16 hours,143,Bi-monthly
1791,5,Wednesday,16 hours,284,Monthly
396,5,Wednesday,16 hours,256,Monthly
1052,5,Thursday,16 hours,98,Bi-monthly
1106,5,Thursday,16 hours,279,Bi-monthly
1505,5,Thursday,16 hours,163,Bi-monthly
2037,5,Thursday,16 hours,214,Bi-monthly
1641,5,Thursday,16 hours,131,Bi-monthly
521,5,Friday,16 hours,191,Monthly
1708,5,Friday,16 hours,240,Bi-monthly
1862,5,Friday,16 hours,124,Bi-monthly
835,5,Friday,16 hours,134,Bi-monthly
1908,5,Friday,16 hours,147,Bi-monthly
1445,5,Monday,16 hours,157,Bi-monthly
279,5,Monday,16 hours,108,Monthly
1982,5,Monday,16 hours,88,Bi-monthly
1554,5,Monday,16 hours,261,Monthly
1208,5,Monday,16 hours,125,Bi-monthly
1161,5,Monday,16 hours,125,Bi-monthly
1400,5,Tuesday,16 hours,127,Bi-monthly
422,5,Tuesday,16 hours,111,Bi-monthly
399,5,Tuesday,16 hours,141,Bi-monthly
2065,5,Tuesday,16 hours,348,Bi-monthly
981,5,Tuesday,16 hours,106,Monthly
1087,5,Tuesday,16 hours,126,Bi-monthly
1867,5,Wednesday,16 hours,121,Bi-monthly
575,5,Wednesday,16 hours,181,Bi-monthly
731,5,Wednesday,16 hours,130,Bi-monthly
1415,5,Wednesday,16 hours,140,Bi-monthly
2061,5,Wednesday,16 hours,136,Monthly
868,5,Thursday,16 hours,320,Monthly
1391,5,Thursday,16 hours,124,Bi-monthly
1610,5,Thursday,16 hours,141,Bi-monthly
1956,5,Thursday,16 hours,286,Bi-monthly
1933,5,Friday,16 hours,132,Bi-monthly
412,5,Friday,16 hours,137,Bi-monthly
1221,5,Friday,16 hours,159,Monthly
1293,5,Friday,16 hours,141,Bi-monthly
1930,5,Friday,16 hours,110,Bi-monthly
1909,5,Friday,16 hours,181,Monthly
1872,5,Monday,16 hours,232,Monthly
1928,5,Monday,16 hours,186,Bi-monthly
1765,5,Monday,16 hours,220,Bi-monthly
1416,5,Monday,16 hours,117,Bi-monthly
1794,5,Monday,16 hours,145,Bi-monthly
790,5,Tuesday,16 hours,122,Bi-monthly
1223,5,Tuesday,16 hours,146,Bi-monthly
1623,5,Tuesday,16 hours,222,Bi-monthly
58,5,Tuesday,16 hours,283,Bi-monthly
1036,5,Tuesday,16 hours,146,Monthly
652,5,Wednesday,16 hours,206,Monthly
1366,5,Wednesday,16 hours,189,Bi-monthly
1787,5,Wednesday,16 hours,198,Monthly
1317,5,Wednesday,16 hours,138,Bi-monthly
1644,5,Wednesday,16 hours,151,Bi-monthly
730,5,Thursday,16 hours,126,Bi-monthly
2007,5,Thursday,16 hours,147,Monthly
1394,5,Thursday,16 hours,143,Bi-monthly
2088,5,Thursday,16 hours,173,Bi-monthly
1949,5,Thursday,16 hours,126,Bi-monthly
1294,5,Thursday,16 hours,106,Bi-monthly
1914,5,Friday,16 hours,168,Bi-monthly
587,5,Friday,16 hours,139,Bi-monthly
1881,5,Friday,16 hours,156,Monthly
1957,5,Friday,16 hours,281,Bi-monthly
161,5,Friday,16 hours,124,Bi-monthly
1322,5,Monday,16 hours,137,Bi-monthly
1725,5,Monday,16 hours,177,Bi-monthly
1938,5,Monday,16 hours,178,Bi-monthly
827,5,Monday,16 hours,197,Monthly
1913,5,Monday,16 hours,207,Bi-monthly
1873,5,Tuesday,16 hours,201,Bi-monthly
1883,5,Tuesday,16 hours,120,Bi-monthly
1110,5,Tuesday,16 hours,155,Bi-monthly
1185,5,Tuesday,16 hours,137,Bi-monthly
1777,5,Tuesday,16 hours,194,Bi-monthly
350,5,Tuesday,16 hours,124,Bi-monthly
481,5,Wednesday,16 hours,132,Bi-monthly
602,5,Wednesday,16 hours,189,Monthly
877,5,Wednesday,16 hours,245,Monthly
203,5,Wednesday,16 hours,110,Bi-monthly
1064,5,Wednesday,16 hours,124,Bi-monthly
1755,5,Wednesday,16 hours,119,Bi-monthly
1701,5,Thursday,16 hours,231,Bi-monthly
1565,5,Thursday,16 hours,117,Bi-monthly
534,5,Thursday,16 hours,132,Bi-monthly
1897,5,Thursday,16 hours,144,Bi-monthly
1849,5,Thursday,16 hours,160,Bi-monthly
1233,5,Friday,16 hours,183,Bi-monthly
1128,5,Friday,16 hours,139,Bi-monthly
1626,5,Friday,16 hours,150,Bi-monthly
1179,5,Friday,16 hours,196,Bi-monthly
1624,5,Friday,16 hours,135,Bi-monthly
1234,5,Friday,16 hours,116,Bi-monthly
1946,5,Monday,16 hours,233,Bi-monthly
1628,5,Monday,16 hours,157,Bi-monthly
1602,5,Monday,16 hours,95,Bi-monthly
2059,5,Monday,16 hours,139,Bi-monthly
34,5,Monday,16 hours,158,Monthly
275,5,Tuesday,16 hours,270,Monthly
1343,5,Tuesday,16 hours,127,Bi-monthly
1026,5,Tuesday,16 hours,149,Bi-monthly
1032,5,Tuesday,16 hours,243,Bi-monthly
1408,5,Tuesday,16 hours,150,Bi-monthly
1648,5,Wednesday,16 hours,114,Bi-monthly
533,5,Wednesday,16 hours,79,Monthly
729,5,Wednesday,16 hours,130,Bi-monthly
1063,5,Wednesday,16 hours,175,Monthly
756,5,Wednesday,16 hours,234,Monthly
2060,5,Wednesday,16 hours,145,Bi-monthly
1422,5,Thursday,16 hours,162,Bi-monthly
1665,5,Thursday,16 hours,208,Bi-monthly
1462,5,Thursday,16 hours,156,Bi-monthly
1729,5,Thursday,16 hours,264,Bi-monthly
1675,5,Friday,16 hours,210,Bi-monthly
1546,5,Friday,16 hours,130,Bi-monthly
821,5,Friday,16 hours,206,Monthly
1640,5,Friday,16 hours,148,Bi-monthly
570,5,Monday,16 hours,311,Monthly
564,5,Monday,16 hours,212,Monthly
1357,5,Monday,16 hours,107,Bi-monthly
1476,5,Monday,16 hours,119,Bi-monthly
1904,5,Monday,16 hours,206,Bi-monthly
1605,5,Tuesday,16 hours,215,Bi-monthly
274,5,Tuesday,16 hours,177,Monthly
432,5,Tuesday,16 hours,157,Bi-monthly
1831,5,Tuesday,16 hours,156,Monthly
815,5,Tuesday,16 hours,241,Monthly
1783,5,Wednesday,16 hours,143,Bi-monthly
1683,5,Wednesday,16 hours,154,Bi-monthly
2020,5,Wednesday,16 hours,148,Bi-monthly
1356,5,Wednesday,16 hours,124,Bi-monthly
1759,5,Wednesday,16 hours,178,Bi-monthly
1951,5,Wednesday,16 hours,152,Bi-monthly
757,5,Thursday,16 hours,129,Bi-monthly
1495,5,Thursday,16 hours,241,Bi-monthly
242,5,Thursday,16 hours,166,Monthly
1601,5,Thursday,16 hours,136,Bi-monthly
1536,5,Thursday,16 hours,162,Bi-monthly
944,5,Friday,16 hours,342,Bi-monthly
1522,5,Friday,16 hours,201,Bi-monthly
1489,5,Friday,16 hours,154,Bi-monthly
1430,5,Friday,16 hours,186,Bi-monthly
1984,5,Monday,16 hours,258,Monthly
1677,5,Monday,16 hours,195,Bi-monthly
1950,5,Monday,16 hours,198,Monthly
1428,5,Monday,16 hours,212,Bi-monthly
1651,5,Tuesday,16 hours,230,Bi-monthly
221,5,Tuesday,16 hours,147,Bi-monthly
775,5,Tuesday,16 hours,371,Monthly
1451,5,Wednesday,16 hours,303,Bi-monthly
1453,5,Wednesday,16 hours,147,Bi-monthly
1714,5,Wednesday,16 hours,122,Bi-monthly
391,5,Wednesday,16 hours,230,Monthly
1372,5,Thursday,16 hours,206,Bi-monthly
519,5,Thursday,16 hours,167,Bi-monthly
1437,5,Thursday,16 hours,122,Bi-monthly
1155,5,Thursday,16 hours,159,Bi-monthly
1215,5,Thursday,16 hours,144,Bi-monthly
721,5,Thursday,16 hours,159,Bi-monthly
964,5,Friday,16 hours,273,Bi-monthly
1581,5,Friday,16 hours,226,Monthly
1634,5,Friday,16 hours,111,Bi-monthly
1695,5,Friday,16 hours,160,Bi-monthly
1921,5,Friday,16 hours,162,Bi-monthly
1262,5,Monday,16 hours,200,Bi-monthly
1274,5,Monday,16 hours,120,Bi-monthly
1510,5,Monday,16 hours,148,Bi-monthly
1113,5,Monday,16 hours,162,Bi-monthly
1613,5,Monday,16 hours,258,Monthly
1661,5,Tuesday,16 hours,117,Bi-monthly
1793,5,Tuesday,16 hours,175,Bi-monthly
1503,5,Tuesday,16 hours,208,Bi-monthly
1901,5,Tuesday,16 hours,175,Bi-monthly
1450,5,Tuesday,16 hours,189,Bi-monthly
1559,5,Wednesday,16 hours,172,Bi-monthly
1081,5,Wednesday,16 hours,190,Bi-monthly
1136,5,Wednesday,16 hours,130,Bi-monthly
1797,5,Wednesday,16 hours,151,Bi-monthly
1513,5,Wednesday,16 hours,137,Bi-monthly
1709,5,Wednesday,16 hours,167,Bi-monthly
2047,5,Thursday,16 hours,167,Monthly
133,5,Thursday,16 hours,150,Bi-monthly
1767,5,Thursday,16 hours,139,Bi-monthly
684,5,Thursday,16 hours,143,Bi-monthly
1265,5,Thursday,16 hours,196,Bi-monthly
1530,5,Friday,16 hours,204,Bi-monthly
1568,5,Friday,16 hours,142,Bi-monthly
2052,5,Friday,16 hours,190,Bi-monthly
1898,5,Friday,16 hours,157,Bi-monthly
1595,5,Monday,16 hours,434,Bi-monthly
1732,5,Monday,16 hours,169,Bi-monthly
1827,5,Monday,16 hours,146,Bi-monthly
2048,5,Monday,16 hours,158,Bi-monthly
1537,5,Tuesday,16 hours,129,Bi-monthly
1887,5,Tuesday,16 hours,271,Bi-monthly
1861,5,Tuesday,16 hours,265,Bi-monthly
1622,5,Tuesday,16 hours,135,Bi-monthly
459,5,Wednesday,16 hours,169,Bi-monthly
160,5,Wednesday,16 hours,161,Bi-monthly
1455,5,Wednesday,16 hours,141,Bi-monthly
1480,5,Wednesday,16 hours,130,Bi-monthly
1742,5,Wednesday,16 hours,178,Bi-monthly
1092,5,Wednesday,16 hours,159,Bi-monthly
1606,5,Thursday,16 hours,148,Bi-monthly
1514,5,Thursday,16 hours,193,Bi-monthly
1119,5,Thursday,16 hours,157,Bi-monthly
1567,5,Thursday,16 hours,178,Bi-monthly
1721,5,Thursday,16 hours,151,Bi-monthly
1852,5,Friday,16 hours,208,Bi-monthly
1388,5,Friday,16 hours,194,Bi-monthly
1953,5,Friday,16 hours,203,Bi-monthly
1620,5,Friday,16 hours,147,Bi-monthly
19,5,Friday,16 hours,146,Bi-monthly
1700,5,Monday,16 hours,170,Bi-monthly
1699,5,Monday,16 hours,140,Bi-monthly
1905,5,Monday,16 hours,227,Bi-monthly
63,5,Monday,16 hours,179,Bi-monthly
1341,5,Monday,16 hours,158,Bi-monthly
1447,5,Tuesday,16 hours,176,Bi-monthly
1586,5,Tuesday,16 hours,187,Bi-monthly
1493,5,Tuesday,16 hours,151,Bi-monthly
1745,5,Tuesday,16 hours,176,Bi-monthly
1501,5,Tuesday,16 hours,233,Bi-monthly
2024,5,Wednesday,16 hours,160,Bi-monthly
1587,5,Wednesday,16 hours,197,Bi-monthly
1809,5,Wednesday,16 hours,184,Bi-monthly
1386,5,Wednesday,16 hours,159,Bi-monthly
1855,5,Wednesday,16 hours,197,Bi-monthly
1497,5,Thursday,16 hours,160,Bi-monthly
1751,5,Thursday,16 hours,398,Monthly
407,5,Thursday,16 hours,209,Bi-monthly
1519,5,Friday,16 hours,204,Bi-monthly
1552,5,Friday,16 hours,269,Monthly
1668,5,Friday,16 hours,217,Bi-monthly
1941,5,Monday,16 hours,279,Monthly
1757,5,Monday,16 hours,251,Bi-monthly
1825,5,Monday,16 hours,269,Bi-monthly
1545,5,Tuesday,16 hours,179,Bi-monthly
1617,5,Tuesday,16 hours,164,Bi-monthly
1869,5,Tuesday,16 hours,184,Bi-monthly
1643,5,Tuesday,16 hours,187,Bi-monthly
1173,5,Tuesday,16 hours,210,Bi-monthly
455,5,Wednesday,16 hours,191,Bi-monthly
1903,5,Wednesday,16 hours,185,Bi-monthly
1041,5,Wednesday,16 hours,130,Bi-monthly
928,5,Wednesday,16 hours,170,Bi-monthly
1429,5,Wednesday,16 hours,168,Bi-monthly
1553,5,Thursday,16 hours,339,Monthly
759,5,Thursday,16 hours,189,Bi-monthly
134,5,Thursday,16 hours,252,Monthly
934,5,Friday,16 hours,181,Bi-monthly
1129,5,Friday,16 hours,201,Bi-monthly
1747,5,Friday,16 hours,217,Bi-monthly
558,5,Friday,16 hours,204,Bi-monthly
1686,5,Monday,16 hours,358,Monthly
1891,5,Monday,16 hours,153,Bi-monthly
634,5,Monday,16 hours,215,Bi-monthly
948,5,Monday,16 hours,204,Bi-monthly
1877,5,Tuesday,16 hours,383,Bi-monthly
536,5,Tuesday,16 hours,187,Bi-monthly
1974,5,Tuesday,16 hours,163,Bi-monthly
1717,5,Tuesday,16 hours,172,Bi-monthly
1000,5,Wednesday,16 hours,218,Monthly
1482,5,Wednesday,16 hours,183,Bi-monthly
2055,5,Wednesday,16 hours,181,Bi-monthly
1978,5,Wednesday,16 hours,248,Bi-monthly
1633,5,Thursday,16 hours,165,Bi-monthly
2094,5,Thursday,16 hours,191,Monthly
1650,5,Thursday,16 hours,151,Bi-monthly
1344,5,Thursday,16 hours,162,Bi-monthly
2009,5,Thursday,16 hours,187,Monthly
1743,5,Friday,16 hours,230,Bi-monthly
1886,5,Friday,16 hours,190,Bi-monthly
599,5,Friday,16 hours,246,Monthly
2027,5,Friday,16 hours,186,Bi-monthly
1596,5,Monday,16 hours,156,Bi-monthly
1054,5,Monday,16 hours,182,Bi-monthly
1652,5,Monday,16 hours,254,Bi-monthly
1835,5,Monday,16 hours,192,Bi-monthly
1116,5,Tuesday,16 hours,186,Bi-monthly
1680,5,Tuesday,16 hours,221,Bi-monthly
1251,5,Tuesday,16 hours,195,Bi-monthly
1481,5,Tuesday,16 hours,186,Bi-monthly
1703,5,Wednesday,16 hours,192,Bi-monthly
1749,5,Wednesday,16 hours,283,Monthly
1250,5,Wednesday,16 hours,290,Bi-monthly
1730,5,Thursday,16 hours,361,Bi-monthly
1323,5,Thursday,16 hours,156,Bi-monthly
1186,5,Thursday,16 hours,215,Bi-monthly
1572,5,Friday,16 hours,257,Bi-monthly
